ORCID,PUB_DATE,DOI,already_oa,issn,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0002-0431-2787,2025-08-06,https://doi.org/10.1038/s41746-025-01785-x,yes,2398-6352,https://v2.sherpa.ac.uk/id/publication/35377,None,None,None
,2025-08-01,https://doi.org/10.1002/alz.70442,yes,1552-5260,https://v2.sherpa.ac.uk/id/publication/10547,None,None,None
https://orcid.org/0000-0001-9583-4582,2025-07-17,https://doi.org/10.1080/1364436x.2025.2531048,no,1364-436X,https://v2.sherpa.ac.uk/id/publication/5377,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,2025-07-01,https://doi.org/10.1177/21501319251356386,yes,2150-1319,https://v2.sherpa.ac.uk/id/publication/9329,None,None,None
https://orcid.org/0000-0003-0796-9204,2025-08-11,https://doi.org/10.1007/s00520-025-09829-4,no,0941-4355,https://v2.sherpa.ac.uk/id/publication/8241,None,None,None
https://orcid.org/0000-0002-6188-4829,2025-08-11,https://doi.org/10.1152/japplphysiol.00309.2025,no,1522-1601,https://v2.sherpa.ac.uk/id/publication/23791,None,None,None
https://orcid.org/0000-0002-4018-2908,2025-08-12,https://doi.org/10.1177/01937235251364225,yes,0193-7235,https://v2.sherpa.ac.uk/id/publication/9344,None,None,None
https://orcid.org/0009-0000-9566-8553,2025-08-15,https://doi.org/10.1111/jsr.70169,no,0962-1105,https://v2.sherpa.ac.uk/id/publication/6913,11219:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11220:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);11221:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0001-7105-0185,2025-08-14,https://doi.org/10.1139/apnm-2025-0122,no,1715-5312,https://v2.sherpa.ac.uk/id/publication/10122,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0002-3913-9961,2025-08-14,https://doi.org/10.1111/ggi.70148,yes,1447-0594,https://v2.sherpa.ac.uk/id/publication/3683,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-3882-000X,2025-08-12,https://doi.org/10.1139/cjz-2025-0045,no,0008-4301,https://v2.sherpa.ac.uk/id/publication/10135,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0002-6990-787X,2025-08-12,https://doi.org/10.3390/math13162579,yes,2227-7390,https://v2.sherpa.ac.uk/id/publication/24812,None,None,None
https://orcid.org/0000-0003-4907-1937,2025-08-12,https://doi.org/10.1108/jfrc-03-2025-0070,no,1358-1988,https://v2.sherpa.ac.uk/id/publication/2839,53:fee_no:Academic Social Networks / Scholarly Collaboration Networks that have signed up to the Voluntary STM Sharing Principles Must not have its copyright assigned to pre-print server Must be updated with set statement once accepted Must inform editor of pre-print deposit Must link to publisher version with DOI when available Published source must be acknowledged with citation when available;,54:fee_no:Academic Social Network/ Scholarly Collaboration Networks that have signed up to the Voluntary STM Sharing Principles Deposit may occur upon publication Must link to publisher version with DOI Published source must be acknowledged with citation;,None
,2025-01-01,https://doi.org/10.3102/ip.25.2193676,no,,None,None,None,None
,2025-01-01,https://doi.org/10.3102/ip.25.2210960,no,,None,None,None,None
https://orcid.org/0000-0002-6000-9029,2025-08-18,https://doi.org/10.1080/00918369.2025.2543840,no,0091-8369,https://v2.sherpa.ac.uk/id/publication/18959,None,None,None
https://orcid.org/0000-0002-3859-3257,2025-08-01,https://doi.org/10.1177/20551029251369584,yes,2055-1029,https://v2.sherpa.ac.uk/id/publication/32144,None,None,None
https://orcid.org/0000-0002-3873-8196,2025-08-19,https://doi.org/10.3329/jsr.v59i1.83684,yes,0256-422X,None,None,None,None
https://orcid.org/0000-0001-9537-1741,2025-08-19,https://doi.org/10.3390/encyclopedia5030126,yes,2673-8392,https://v2.sherpa.ac.uk/id/publication/38190,None,None,None
https://orcid.org/0000-0002-6045-0164,2025-08-20,https://doi.org/10.1111/ecin.70013,yes,0095-2583,https://v2.sherpa.ac.uk/id/publication/3632,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-7217-3443,2025-08-20,https://doi.org/10.1017/s0954579425100527,yes,0954-5794,https://v2.sherpa.ac.uk/id/publication/1553,None,None,None
https://orcid.org/0000-0002-2357-4782,2025-08-14,https://doi.org/10.19173/irrodl.v26i3.8647,yes,1492-3831,https://v2.sherpa.ac.uk/id/publication/12795,933:fee_no:Published source must be acknowledged with citation;,None,None
,2025-08-01,https://doi.org/10.1098/rsif.2025.0046,no,1742-5662,https://v2.sherpa.ac.uk/id/publication/11598,None,478:fee_no:Publisher source must be acknowledged with citation;,None
https://orcid.org/0000-0002-1365-8667,2025-08-21,https://doi.org/10.1080/00221325.2025.2546947,no,0022-1325,https://v2.sherpa.ac.uk/id/publication/14062,None,None,None
https://orcid.org/0000-0002-1844-9733,2025-08-20,https://doi.org/10.1177/08445621251366583,yes,0844-5621,None,None,None,None
https://orcid.org/0000-0002-9757-2771,2025-01-01,https://doi.org/10.1093/tbm/ibaf041,no,1613-9860,https://v2.sherpa.ac.uk/id/publication/34746,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0002-7274-4645,2025-08-15,https://doi.org/10.1123/jsm.2025-0206,no,0888-4773,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-0786-283X,2025-08-23,https://doi.org/10.1093/jaac/kpaf037,no,0021-8529,https://v2.sherpa.ac.uk/id/publication/41234,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0002-0438-9047,2025-08-24,https://doi.org/10.20355/jcie29716,yes,1718-4770,https://v2.sherpa.ac.uk/id/publication/40659,11082:fee_no:Published source must be acknowledged with citation Must link with DOI to published version;,None,None
https://orcid.org/0000-0002-6713-1828,2025-08-24,https://doi.org/10.1080/09500693.2025.2534044,no,0950-0693,https://v2.sherpa.ac.uk/id/publication/5436,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-6601-9332,2025-08-12,https://doi.org/10.3138/jmvfh-2024-0060,no,2368-7924,https://v2.sherpa.ac.uk/id/publication/41883,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0002-5214-1943,2025-01-01,https://doi.org/10.1515/em-2024-0028,no,2161-962X,https://v2.sherpa.ac.uk/id/publication/22237,776:fee_no:no conditions;,None,None
https://orcid.org/0000-0002-3770-3071,2025-08-26,https://doi.org/10.1080/23322373.2025.2536381,yes,2332-2373,https://v2.sherpa.ac.uk/id/publication/41995,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0001-8751-7691,2025-08-25,https://doi.org/10.1080/02614367.2025.2549977,yes,0261-4367,https://v2.sherpa.ac.uk/id/publication/25738,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0009-0009-6708-4580,2025-08-27,https://doi.org/10.1055/a-2681-5829,no,0039-7881,https://v2.sherpa.ac.uk/id/publication/10869,None,None,None
https://orcid.org/0000-0002-5214-1943,2025-08-27,https://doi.org/10.1007/s11121-025-01837-4,no,1389-4986,https://v2.sherpa.ac.uk/id/publication/17447,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0003-1602-064X,2025-08-26,https://doi.org/10.1002/bse.70156,yes,0964-4733,https://v2.sherpa.ac.uk/id/publication/3713,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
,2025-08-27,https://doi.org/10.1212/wnl.0000000000213995,no,0028-3878,https://v2.sherpa.ac.uk/id/publication/8876,None,3717:fee_no:no conditions;,None
https://orcid.org/0000-0002-5214-1943,2025-08-28,https://doi.org/10.1037/dev0002065,no,0012-1649,https://v2.sherpa.ac.uk/id/publication/3453,None,195:fee_no:After acceptance Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement must accompany deposit;,None
https://orcid.org/0000-0001-5377-2969,2025-08-28,https://doi.org/10.1113/jp288912,no,0022-3751,https://v2.sherpa.ac.uk/id/publication/6978,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-9947-3358,2025-08-29,https://doi.org/10.1177/08862605251363627,yes,0886-2605,https://v2.sherpa.ac.uk/id/publication/9304,None,None,None
,2025-09-01,https://doi.org/10.1177/08969205251370419,no,0896-9205,https://v2.sherpa.ac.uk/id/publication/9096,None,None,None
,2025-08-09,https://doi.org/10.1093/bioadv/vbaf193,yes,2635-0041,https://v2.sherpa.ac.uk/id/publication/41271,None,None,None
https://orcid.org/0000-0001-6005-1967,2025-09-01,https://doi.org/10.3389/fpsyg.2025.1454312,yes,1664-1078,https://v2.sherpa.ac.uk/id/publication/22698,None,None,None
,2025-09-02,https://doi.org/10.1152/ajpheart.00403.2025,yes,0363-6135,https://v2.sherpa.ac.uk/id/publication/7393,None,None,None
https://orcid.org/0000-0003-1602-064X,2025-09-03,https://doi.org/10.3390/jtaer20030237,yes,0718-1876,https://v2.sherpa.ac.uk/id/publication/38205,None,None,None
https://orcid.org/0000-0002-6717-5409,2025-09-04,https://doi.org/10.1021/acs.est.5c04510,no,0013-936X,https://v2.sherpa.ac.uk/id/publication/7774,None,None,710:fee_yes:no conditions;
,2025-07-03,https://doi.org/10.1080/10509585.2025.2535803,no,1050-9585,https://v2.sherpa.ac.uk/id/publication/5257,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-2126-3160,2025-09-01,https://doi.org/10.1111/jora.70074,yes,1050-8392,https://v2.sherpa.ac.uk/id/publication/6912,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-9757-2771,2025-09-06,https://doi.org/10.1177/21676968251376750,yes,2167-6968,https://v2.sherpa.ac.uk/id/publication/24715,None,None,None
https://orcid.org/0000-0001-6431-762X,2025-08-01,https://doi.org/10.1177/26323524251369121,yes,2632-3524,https://v2.sherpa.ac.uk/id/publication/36572,None,None,None
